customer_id,date,category,sales
05060,1997-05-08,1,13.97
05060,1997-05-13,2,29.33
05060,1997-05-19,1,9.77
05060,1998-02-15,1,15.49
05060,1998-03-01,2,30.98
05060,1998-05-11,1,12.99
05060,1998-06-18,2,23.98
05061,1997-01-20,1,35.99
05062,1997-01-20,2,47.98
05063,1997-01-20,1,15.36
05063,1998-03-08,2,25.98
05064,1997-01-20,3,35.31
05064,1997-09-27,1,15.99
05065,1997-01-21,5,96.99
05065,1997-07-14,3,42.09
05065,1997-07-29,1,24.70
05065,1997-08-27,2,29.92
05065,1997-09-08,2,41.74
05065,1997-11-07,3,41.47
05065,1998-05-14,1,12.99
05066,1997-01-20,1,9.98
05067,1997-01-30,3,41.50
05067,1997-03-03,1,18.76
05067,1998-03-09,2,9.48
05067,1998-03-18,2,29.98
05068,1997-01-20,1,8.97
05068,1997-02-09,3,27.55
05068,1997-04-18,7,49.06
05068,1997-06-20,10,84.59
05068,1997-07-08,5,51.87
05068,1997-08-06,1,7.78
05068,1997-08-07,11,112.37
05068,1997-08-11,1,9.98
05068,1997-11-27,4,38.46
05068,1998-03-03,4,43.16
05068,1998-03-12,1,7.69
05068,1998-04-28,4,42.66
05069,1997-01-20,1,30.97
05069,1997-05-25,1,29.99
05070,1997-01-20,2,23.54
05070,1998-03-05,1,14.49
05070,1998-03-28,2,25.98
05071,1997-01-20,1,27.77
05072,1997-01-20,2,26.76
05072,1997-06-08,1,11.77
05072,1997-09-13,2,28.48
05072,1998-04-19,4,48.55
05073,1997-01-20,1,7.78
05074,1997-01-20,3,46.68
05075,1997-01-20,2,22.74
05075,1997-03-30,3,33.30
05076,1997-01-20,1,12.49
05077,1997-01-20,1,11.77
05077,1997-02-22,1,11.77
05078,1997-01-20,1,14.96
05078,1997-03-31,2,30.32
05079,1997-01-20,2,33.13
05079,1997-01-20,1,15.36
05079,1997-03-04,1,25.99
05079,1997-10-08,1,20.99
05079,1997-11-25,2,45.48
05079,1997-12-27,1,31.49
05079,1998-01-08,2,27.48
05079,1998-02-11,1,14.49
05079,1998-02-22,1,15.49
05079,1998-05-03,1,13.99
05079,1998-05-05,3,39.06
05080,1997-01-20,1,15.36
05081,1997-01-20,3,53.47
05082,1997-01-20,2,22.13
05082,1997-03-11,2,30.92
05082,1997-05-26,1,16.36
05082,1997-08-11,7,118.37
05082,1997-10-04,3,36.47
05083,1997-02-27,1,19.99
05084,1997-01-20,3,41.90
05085,1997-01-20,3,23.95
05085,1997-02-05,1,8.77
05085,1998-06-25,3,40.79
05086,1997-01-20,3,44.51
05086,1997-01-22,3,34.11
05087,1997-01-20,2,26.13
05087,1997-04-08,2,29.75
05088,1997-01-20,3,41.91
05089,1997-01-20,2,30.86
05090,1997-01-20,1,15.76
05091,1997-01-20,1,14.96
05092,1997-01-20,2,27.36
05092,1997-12-14,6,86.44
05092,1998-02-17,9,101.41
05093,1997-01-20,2,32.13
05094,1997-01-20,1,11.77
05095,1997-01-20,1,12.97
05095,1997-11-23,2,27.98
05096,1997-01-21,1,14.96
05096,1997-03-13,1,11.77
05096,1998-03-21,3,40.96
05097,1997-01-20,5,73.65
05097,1998-04-17,1,11.49
05098,1997-01-20,1,13.97
05099,1997-01-20,1,13.97
05099,1997-01-29,1,29.37
05099,1997-03-17,2,31.92
05099,1997-05-18,1,28.77
05099,1997-12-11,2,26.98
05099,1998-01-29,2,32.48
05099,1998-04-13,2,24.41
05100,1997-01-20,2,30.75
05101,1997-01-23,1,29.90
05101,1997-04-29,1,12.99
05102,1997-01-20,1,12.49
05102,1997-04-17,1,11.77
05103,1997-01-20,1,11.77
05103,1997-05-26,1,15.96
05104,1997-01-20,9,136.34
05104,1997-04-30,9,141.73
05104,1997-05-03,2,29.73
05104,1998-02-17,6,107.94
05104,1998-02-18,1,54.99
05105,1997-01-20,3,34.31
05106,1997-01-20,1,11.77
05106,1997-07-20,1,14.96
05106,1997-09-24,4,59.96
05107,1997-01-20,1,9.98
05108,1997-01-20,4,56.87
05108,1997-01-22,3,31.31
05108,1997-09-13,2,25.98
05108,1997-09-27,2,46.98
05108,1997-09-29,1,14.49
05108,1997-12-28,1,10.49
05108,1998-03-01,1,19.99
05109,1997-01-20,1,39.99
05110,1997-01-20,1,13.97
05110,1998-06-24,1,6.49
05111,1997-01-20,1,14.79
05111,1997-02-21,1,8.97
05112,1997-01-20,1,11.77
05112,1997-02-19,1,11.77
05112,1997-03-11,2,29.93
05112,1997-05-17,2,43.73
05112,1997-06-28,1,14.96
05112,1997-07-29,1,8.97
05112,1997-08-09,1,14.96
05112,1997-11-08,3,99.97
05112,1997-11-17,1,12.99
05112,1997-11-17,2,29.98
05112,1998-02-17,6,74.94
05112,1998-03-03,6,65.76
05112,1998-05-17,2,7.98
05112,1998-05-23,1,11.49
05112,1998-06-06,4,58.33
05112,1998-06-13,3,63.49
05112,1998-06-18,1,59.47
05113,1997-01-20,3,37.91
05113,1997-02-12,2,24.94
05114,1997-01-20,1,11.77
05114,1997-05-20,2,12.54
05114,1998-04-21,2,68.57
05115,1997-01-20,3,43.70
05115,1997-02-08,2,21.74
05116,1997-01-20,1,15.36
05116,1997-02-27,1,9.99
05116,1997-03-30,2,45.75
05116,1997-04-15,1,16.36
05116,1997-10-16,1,11.49
05116,1998-02-01,4,40.96
05116,1998-04-30,2,18.98
05117,1997-01-20,3,51.52
05117,1998-06-29,2,29.98
05117,1998-06-30,4,56.96
05118,1997-01-20,2,17.55
05118,1997-02-08,1,15.36
05119,1997-01-20,3,41.50
05119,1997-02-02,1,11.77
05119,1997-02-04,1,8.77
05119,1997-03-24,2,27.94
05119,1997-04-29,1,14.99
05119,1997-07-26,7,87.54
05119,1997-10-19,1,17.49
05119,1997-10-19,4,73.46
05119,1997-11-10,1,17.49
05119,1997-11-22,4,64.46
05120,1997-01-26,2,37.48
05120,1997-03-25,2,29.92
05120,1997-05-26,3,40.98
05120,1997-06-15,4,57.86
05120,1997-06-21,1,14.96
05120,1997-08-22,2,31.32
05120,1997-09-11,4,39.96
05120,1997-10-31,2,33.48
05120,1998-02-27,3,30.97
05121,1997-01-20,1,13.97
05122,1997-01-20,1,12.97
05122,1997-01-29,1,19.99
05122,1997-02-12,1,13.77
05122,1997-03-01,2,28.93
05122,1998-01-02,2,27.48
05122,1998-03-16,1,16.49
05123,1997-01-21,1,15.36
05123,1997-09-29,1,13.99
05124,1997-01-20,1,4.79
05124,1998-06-18,2,31.98
05125,1997-01-20,3,38.51
05125,1997-01-26,3,37.31
05125,1997-03-26,5,66.63
05125,1997-04-16,5,58.45
05125,1997-07-28,6,74.90
05125,1998-02-09,3,37.47
05125,1998-05-24,6,77.94
05126,1997-01-20,3,43.74
05126,1997-07-15,1,9.98
05127,1997-01-20,2,30.72
05128,1997-01-21,2,45.26
05128,1997-11-06,4,51.96
05129,1997-01-20,1,18.99
05130,1997-01-20,1,19.99
05130,1997-10-13,1,5.49
05130,1997-10-25,1,15.49
05131,1997-01-21,5,61.24
05131,1997-01-29,4,38.08
05131,1997-01-29,2,25.34
05131,1997-02-04,3,54.90
05131,1997-02-22,8,160.96
05131,1997-03-16,3,59.72
05131,1997-04-12,4,56.05
05131,1997-08-14,3,46.68
05131,1997-09-20,4,55.96
05131,1997-10-01,8,102.92
05131,1997-12-15,5,53.45
05131,1998-02-22,2,25.48
05131,1998-06-06,5,53.45
05131,1998-06-10,2,19.98
05132,1997-01-21,1,33.37
05133,1997-01-21,7,91.37
05133,1997-09-06,5,65.24
05134,1997-01-21,1,5.99
05134,1997-02-28,1,20.78
05135,1997-01-21,4,49.44
05135,1997-04-17,7,55.79
05135,1997-06-19,5,58.10
05135,1998-01-04,4,34.46
05135,1998-03-02,6,56.94
05136,1997-01-21,1,18.36
05137,1997-01-21,2,27.54
05137,1997-06-21,6,89.48
05137,1998-04-01,7,128.13
05138,1997-01-21,1,23.99
05138,1997-06-01,7,85.96
05138,1997-07-19,1,13.67
05138,1997-07-20,1,14.99
05138,1997-07-29,2,34.95
05138,1997-08-07,1,13.67
05138,1997-08-07,1,14.99
05139,1997-01-21,3,38.33
05139,1997-03-14,2,28.93
05139,1997-03-23,1,14.96
05140,1997-01-21,1,15.76
05141,1997-01-21,1,14.70
05142,1997-01-21,8,140.13
05142,1997-01-24,4,90.69
05143,1997-01-21,1,15.36
05144,1997-01-21,1,13.97
05145,1997-01-21,1,14.96
05145,1997-01-21,2,41.74
05145,1997-01-26,2,17.75
05145,1997-01-30,1,13.97
05145,1997-02-09,1,9.98
05145,1997-03-07,1,13.97
05145,1997-04-01,1,9.98
05145,1997-04-20,1,9.98
05145,1997-04-25,1,14.96
05145,1997-05-04,1,14.96
05145,1997-05-07,1,15.90
05145,1997-05-18,2,29.75
05145,1997-06-04,2,17.54
05145,1997-06-20,2,31.32
05145,1997-06-22,1,9.98
05145,1997-06-27,1,13.97
05145,1997-06-27,1,14.96
05145,1997-07-30,4,56.48
05145,1997-09-28,1,12.99
05145,1997-10-13,3,34.97
05145,1997-10-30,1,12.99
05145,1997-11-11,2,23.48
05145,1997-11-14,1,12.99
05145,1997-12-12,2,28.98
05145,1998-01-31,3,51.47
05145,1998-04-16,1,11.88
05146,1997-01-21,3,52.51
05146,1998-01-02,1,13.99
05146,1998-03-18,1,24.49
05146,1998-05-19,1,28.49
05147,1997-01-21,1,14.96
05147,1998-04-14,1,13.99
05148,1997-01-21,8,91.16
05148,1997-01-27,4,47.21
05148,1997-01-28,6,72.81
05148,1997-02-12,7,88.59
05149,1997-01-21,3,40.42
05150,1997-03-16,1,13.77
05151,1997-01-21,1,14.96
05152,1997-01-21,1,23.99
05152,1997-01-21,1,12.49
05152,1997-04-11,2,24.98
05152,1997-05-22,5,76.82
05152,1997-05-28,1,23.88
05152,1997-08-25,1,14.96
05152,1997-09-19,2,27.98
05152,1997-09-23,1,12.99
05152,1997-11-04,2,17.48
05152,1998-06-10,2,34.48
05153,1997-01-21,1,29.77
05154,1997-01-21,4,56.20
05155,1997-01-21,2,24.96
05155,1997-01-29,3,44.88
05155,1997-02-02,1,27.77
05155,1997-02-18,1,15.36
05155,1997-02-20,2,20.74
05155,1997-02-21,3,76.29
05155,1997-03-03,3,42.09
05156,1997-01-21,1,11.99
05156,1997-03-22,1,11.97
05157,1997-01-21,1,12.49
05158,1997-01-21,2,23.94
05158,1997-02-10,1,6.79
05158,1997-04-29,4,21.56
05158,1997-06-28,2,24.50
05158,1997-09-09,1,17.99
05158,1997-10-23,1,12.49
05158,1997-10-30,4,16.46
05158,1997-11-13,2,24.98
05159,1997-01-21,2,42.98
05159,1997-04-07,1,19.99
05159,1997-04-28,1,19.99
05159,1997-05-12,2,21.54
05159,1997-05-20,4,54.88
05159,1997-06-24,4,55.52
05159,1998-01-07,1,21.49
05159,1998-02-06,2,43.98
05160,1997-01-21,2,27.67
05160,1997-02-02,2,23.26
05160,1998-02-21,1,28.49
05160,1998-06-04,1,12.49
05161,1997-01-21,6,77.61
05161,1997-01-21,9,131.42
05162,1997-01-21,1,15.70
05162,1997-02-14,2,31.67
05163,1997-01-21,1,11.77
05164,1997-01-21,1,13.97
05165,1997-01-21,1,27.77
05166,1997-01-28,2,29.33
05166,1998-04-03,2,27.48
05166,1998-05-28,2,24.87
05167,1997-01-21,2,49.29
05168,1997-01-21,3,40.70
05168,1997-08-06,2,29.33
05168,1997-08-13,1,13.97
05168,1997-09-16,2,24.98
05168,1998-04-26,2,48.48
05168,1998-05-13,2,30.98
05169,1997-01-21,2,27.13
05169,1997-03-30,3,39.71
05169,1997-04-01,1,3.99
05169,1997-09-08,1,14.96
05169,1997-12-15,2,25.98
05169,1998-06-03,1,11.88
05170,1997-01-21,1,14.37
05170,1997-06-26,1,8.77
05171,1997-01-21,1,14.96
05172,1997-01-23,3,39.71
05172,1997-03-26,1,19.77
05172,1997-09-17,3,43.47
05172,1997-11-15,1,5.49
05173,1997-01-23,1,17.30
05174,1997-01-24,2,131.60
05174,1997-03-21,3,59.68
05175,1997-02-06,1,13.97
05175,1997-05-21,1,10.77
05175,1997-05-22,1,14.37
05175,1997-05-29,1,15.36
05175,1997-06-17,1,11.97
05175,1997-07-18,1,14.96
05175,1997-07-28,1,6.79
05175,1997-11-07,1,11.49
05175,1997-11-28,2,27.48
05175,1997-12-12,1,12.99
05175,1997-12-28,2,22.98
05175,1998-02-10,1,2.99
05175,1998-03-04,2,24.37
05175,1998-03-31,4,32.28
05175,1998-05-30,2,26.87
05176,1997-01-21,1,13.97
05177,1997-01-21,1,39.97
05177,1997-03-18,3,36.64
05177,1997-06-12,3,43.30
05177,1997-09-30,3,30.47
05177,1997-12-11,5,42.45
05178,1997-01-21,2,25.74
05179,1997-01-21,5,68.09
05179,1997-02-03,4,55.51
05179,1997-02-10,3,41.11
05180,1997-01-21,2,35.80
05180,1997-07-01,5,85.25
05180,1997-07-19,4,55.88
05180,1998-05-31,1,16.99
05180,1998-06-01,19,234.56
05180,1998-06-06,7,98.32
05181,1997-01-21,1,11.77
05181,1998-04-22,1,10.49
05182,1997-01-21,1,21.99
05182,1997-11-11,4,98.46
05183,1997-01-30,2,33.74
05183,1998-05-26,1,15.49
05184,1997-01-21,1,13.97
05184,1997-05-07,1,14.37
05184,1998-04-30,2,25.48
05184,1998-06-11,1,11.49
05185,1997-01-21,3,37.91
05186,1997-01-21,1,14.99
05187,1997-01-21,1,12.97
05188,1997-01-21,1,12.49
05188,1998-02-28,1,13.99
05189,1997-01-21,1,11.77
05190,1997-03-09,2,24.34
05191,1997-01-21,1,10.77
05191,1997-02-24,2,23.54
05191,1997-04-10,2,27.13
05192,1997-01-21,3,31.51
05192,1997-01-24,3,44.51
05192,1997-01-28,1,11.77
05192,1997-02-05,1,11.77
05192,1997-02-05,1,14.37
05192,1997-02-05,1,9.97
05192,1997-02-24,7,81.41
05192,1997-03-18,3,40.11
05192,1997-03-24,3,40.71
05192,1997-04-28,5,59.85
05192,1997-05-21,5,65.63
05192,1997-05-27,5,74.77
05192,1997-06-23,5,62.04
05192,1997-09-10,3,33.47
05193,1997-01-21,1,13.99
05194,1997-01-21,1,13.97
05195,1997-01-21,6,69.24
05195,1997-08-11,2,25.75
05195,1998-04-16,3,42.47
05196,1997-01-28,1,0.00
05197,1997-01-21,2,23.54
05197,1997-03-20,4,60.46
05197,1997-05-07,5,72.22
05197,1997-05-15,1,14.96
05197,1997-08-01,1,11.77
05197,1997-09-14,2,26.98
05197,1997-10-18,1,9.49
05198,1997-01-21,2,27.76
05199,1997-01-21,1,11.77
05199,1997-02-25,2,32.40
05200,1997-01-21,1,14.96
05201,1997-01-21,1,8.77
05201,1998-01-07,3,33.97
05202,1997-01-21,3,33.51
05203,1997-01-21,1,13.97
05203,1997-06-24,1,15.36
05203,1998-02-15,1,13.99
05204,1997-01-21,5,51.71
05205,1997-01-21,2,38.60
05206,1997-01-21,4,65.32
05206,1997-01-21,1,14.79
05206,1997-02-07,1,14.79
05206,1997-02-25,2,28.76
05206,1997-03-02,2,33.48
05206,1997-03-25,3,47.12
05207,1997-01-28,2,27.13
05208,1997-01-21,3,41.10
05208,1997-02-06,4,61.25
05208,1997-04-02,5,71.02
05209,1997-01-27,2,24.98
05210,1997-02-10,15,199.53
05210,1997-03-18,6,68.02
05211,1997-01-21,1,18.76
05212,1997-01-21,7,98.77
05213,1997-01-21,1,14.37
05213,1997-06-18,3,43.70
05213,1997-11-03,3,38.97
05213,1998-02-20,2,22.05
05213,1998-03-20,2,25.16
05213,1998-04-16,3,50.63
05213,1998-05-28,2,23.76
05213,1998-05-29,1,12.99
05214,1997-01-21,1,11.77
05215,1997-01-21,1,21.99
05216,1997-01-21,2,25.96
05216,1997-06-23,1,14.37
05217,1997-01-21,1,14.96
05218,1997-01-23,1,83.77
05219,1997-01-21,1,17.90
05219,1997-04-17,1,17.90
05220,1997-01-21,2,24.98
05221,1997-01-24,1,8.97
05221,1997-02-04,1,19.30
05221,1997-02-11,1,19.30
05221,1997-02-20,1,4.77
05221,1997-02-28,1,17.76
05221,1997-03-05,5,77.84
05221,1997-03-20,2,31.94
05221,1997-03-25,2,25.96
05221,1997-04-10,2,19.76
05221,1997-04-30,2,30.69
05221,1997-05-03,1,22.99
05221,1997-05-20,1,31.03
05221,1997-07-10,1,19.55
05222,1997-01-21,2,25.94
05223,1997-01-21,14,237.19
05223,1997-01-21,3,38.31
05223,1997-03-03,4,94.96
05223,1997-03-16,9,157.18
05223,1997-04-04,3,43.70
05223,1997-05-03,2,23.74
05223,1997-05-17,5,74.82
05223,1997-05-21,3,49.31
05223,1997-06-27,1,15.36
05223,1997-06-29,1,14.96
05223,1997-06-29,2,25.13
05223,1997-07-20,8,117.55
05223,1997-11-04,7,106.93
05223,1997-12-22,6,92.44
05223,1998-01-07,3,56.97
05223,1998-03-08,2,30.48
05223,1998-03-10,3,37.47
05223,1998-03-10,3,40.97
05223,1998-04-10,2,46.48
05223,1998-04-24,4,60.96
05223,1998-04-26,10,137.89
05223,1998-05-11,3,44.47
05223,1998-05-12,8,119.92
05223,1998-05-15,1,13.99
05223,1998-06-08,6,78.94
05223,1998-06-16,11,162.39
05223,1998-06-17,14,203.36
05224,1997-01-21,2,23.54
05225,1997-01-21,5,79.06
05226,1997-01-25,2,29.75
05226,1997-06-21,1,14.37
05226,1997-08-06,1,14.37
05226,1997-12-09,7,99.93
05226,1998-01-10,4,37.46
05226,1998-03-09,4,49.74
05226,1998-03-09,3,37.47
05226,1998-04-12,1,22.38
05226,1998-04-14,1,9.08
05226,1998-04-17,1,22.38
05227,1997-01-21,1,14.37
05227,1997-06-24,1,11.77
05228,1997-01-21,2,40.76
05229,1997-02-09,1,15.99
05230,1997-01-21,1,57.77
05230,1997-01-30,1,14.37
05230,1997-03-08,3,46.51
05230,1997-07-29,3,44.10
05230,1997-09-21,1,15.99
05230,1998-01-10,1,15.99
05231,1997-01-21,2,29.58
05232,1997-01-21,1,14.96
05232,1997-06-05,4,52.27
05232,1997-07-02,2,24.73
05232,1997-07-07,3,39.30
05232,1997-08-27,3,38.50
05232,1997-09-16,3,38.97
05232,1998-02-18,2,23.91
05232,1998-05-15,3,42.36
05232,1998-06-27,4,49.96
05233,1997-01-21,2,28.93
05233,1997-01-27,1,13.97
05234,1997-01-21,1,14.37
05235,1997-01-21,1,15.36
05235,1997-01-23,1,14.79
05236,1997-01-21,1,41.99
05237,1997-01-21,1,44.99
05237,1997-02-17,1,12.49
05237,1997-11-27,1,12.49
05237,1998-06-09,1,12.58
05237,1998-06-10,1,12.58
05238,1997-01-21,1,9.98
05239,1997-01-21,4,58.26
05239,1998-05-05,3,39.56
05240,1997-02-03,3,47.71
05240,1997-08-09,3,50.33
05240,1997-08-18,2,26.56
05240,1998-02-07,2,27.97
05241,1997-01-21,1,15.36
05241,1997-06-23,1,16.65
05242,1997-02-03,1,12.99
05243,1997-01-21,2,21.74
05244,1997-01-23,2,33.15
05244,1997-07-14,2,27.94
05244,1998-01-24,1,12.99
05244,1998-02-21,2,26.48
05245,1997-01-21,1,15.76
05245,1997-01-28,5,72.45
05246,1997-01-21,5,65.45
05246,1997-04-15,5,73.43
05246,1997-10-30,6,81.44
05246,1998-03-29,5,62.20
05246,1998-06-30,6,75.21
05247,1997-01-21,1,18.76
05248,1997-01-21,2,9.98
05249,1997-01-26,1,23.99
05249,1997-10-10,2,24.48
05249,1997-11-08,1,22.49
05250,1997-01-21,2,35.69
05251,1997-01-21,2,25.74
05251,1997-02-21,2,32.54
05251,1997-07-07,2,25.74
05251,1997-08-31,6,82.21
05252,1997-01-21,2,25.74
05252,1997-03-17,2,37.74
05252,1997-05-27,4,49.28
05252,1998-06-01,2,25.48
05253,1997-01-21,1,15.76
05254,1997-01-22,3,39.28
05255,1997-01-21,1,14.96
05255,1998-04-05,2,28.48
05256,1997-01-21,1,11.77
05257,1997-01-21,1,12.97
05257,1997-02-03,1,9.77
05257,1997-03-11,1,13.97
05257,1997-04-03,1,13.97
05257,1997-05-20,2,25.14
05257,1997-06-23,2,27.94
05257,1997-08-27,1,14.96
05257,1997-09-03,1,4.79
05257,1997-10-08,1,14.96
05258,1997-01-21,1,13.97
05259,1997-01-21,2,37.48
05259,1997-10-24,7,102.93
05260,1997-01-21,1,14.99
05261,1997-01-21,2,24.98
05261,1997-02-03,4,34.56
05261,1997-09-17,2,25.98
05262,1997-01-21,1,14.37
05263,1997-01-21,1,14.99
05263,1997-07-21,1,13.97
05263,1998-03-25,2,36.98
05264,1997-02-06,1,14.37
05264,1997-03-10,4,55.88
05264,1997-04-27,3,40.51
05264,1997-08-04,3,48.10
05265,1997-01-21,2,26.13
05265,1997-01-31,1,23.99
05265,1997-02-08,2,34.00
05265,1997-03-24,3,42.93
05265,1997-05-23,2,30.37
05265,1998-01-14,1,14.49
05265,1998-03-09,1,11.99
05265,1998-03-23,1,15.49
05266,1997-01-31,5,33.95
05267,1997-01-21,1,15.36
05267,1997-01-29,1,14.37
05267,1997-03-28,2,27.13
05267,1997-10-24,1,28.49
05267,1997-10-26,1,12.99
05267,1997-11-08,1,12.99
05267,1997-11-25,1,19.49
05267,1998-04-02,1,25.49
05267,1998-06-13,3,60.47
05268,1997-01-21,4,55.26
05268,1997-02-08,3,38.10
05268,1997-05-31,2,29.33
05269,1997-02-18,1,31.97
05270,1997-01-21,4,46.47
05270,1997-02-07,4,62.08
05270,1997-02-26,1,27.77
05270,1997-08-08,2,26.73
05270,1998-02-23,5,60.21
05271,1997-01-21,4,55.67
05272,1997-01-21,1,13.77
05273,1997-01-21,1,14.96
05274,1997-01-23,1,15.99
05274,1997-06-23,1,4.79
05274,1998-03-18,6,103.79
05274,1998-06-16,4,67.05
05275,1997-01-21,1,14.96
05276,1997-01-21,5,71.25
05277,1997-01-21,1,29.99
05278,1997-01-22,3,39.10
05278,1997-03-21,12,177.04
05278,1997-08-15,3,65.03
05279,1997-01-21,2,29.33
05279,1997-02-02,2,31.92
05279,1997-03-01,1,15.96
05279,1997-07-12,1,15.96
05279,1997-12-25,1,31.49
05279,1997-12-29,1,27.99
05279,1998-03-08,3,36.47
05279,1998-03-08,1,16.49
05279,1998-03-27,1,26.99
05280,1997-01-21,7,108.13
05281,1997-01-21,1,14.37
05281,1998-03-21,2,18.98
05282,1997-01-21,1,4.79
05283,1997-01-21,1,13.97
05284,1997-01-21,1,14.96
05284,1998-03-04,1,11.88
05285,1997-01-21,1,11.97
05285,1997-02-20,2,26.13
05285,1997-06-18,3,44.09
05285,1997-08-22,2,25.74
05285,1997-12-06,2,26.98
05286,1997-01-21,1,14.96
05286,1997-01-28,1,13.97
05286,1997-01-29,3,38.90
05286,1997-02-03,1,11.77
05286,1997-02-13,2,26.73
05287,1997-01-21,1,14.79
05287,1998-05-19,1,14.49
05288,1997-01-22,3,59.31
05288,1997-01-30,2,43.95
05289,1997-01-21,1,9.98
05290,1997-01-27,1,12.49
05290,1997-05-16,1,19.55
05290,1997-07-24,1,15.36
05290,1997-10-16,1,17.99
05291,1997-01-21,1,14.37
05292,1997-01-21,1,14.79
05292,1997-02-10,2,29.78
05292,1997-03-13,1,16.36
05292,1997-04-03,3,53.03
05292,1997-05-01,2,29.98
05292,1997-05-14,2,19.98
05292,1997-06-13,1,17.30
05292,1997-06-23,2,46.42
05292,1997-06-25,1,13.97
05292,1997-07-14,1,23.88
05292,1997-07-28,4,47.08
05292,1997-08-07,2,30.72
05292,1997-08-22,1,14.99
05292,1997-08-28,3,41.70
05292,1997-10-10,2,22.98
05292,1997-10-16,2,32.48
05292,1997-10-30,2,33.98
05292,1997-11-03,2,18.98
05292,1997-11-11,3,28.97
05292,1997-11-18,1,12.49
05292,1997-12-01,4,53.46
05292,1997-12-12,3,57.47
05292,1997-12-19,2,27.98
05292,1997-12-30,1,22.49
05292,1998-02-23,1,11.99
05292,1998-03-11,1,9.99
05292,1998-03-18,3,41.97
05292,1998-05-13,1,11.99
05292,1998-05-21,3,29.97
05293,1997-01-21,1,14.96
05294,1997-01-21,1,13.97
05295,1997-01-21,1,16.99
05295,1997-03-31,1,16.99
05295,1997-05-18,1,8.97
05295,1997-05-26,1,17.30
05295,1997-06-06,3,33.31
05295,1997-06-27,1,13.77
05295,1997-12-09,2,47.98
05296,1997-01-21,7,82.39
05297,1997-01-21,1,12.49
05298,1997-01-21,1,14.37
05299,1997-01-21,1,9.97
05299,1997-03-22,5,69.82
05299,1997-06-22,2,33.73
05299,1997-10-22,1,27.99
05299,1998-03-21,2,25.57
05300,1997-01-21,2,29.73
05300,1997-01-25,1,6.79
05300,1997-05-26,1,15.36
05300,1998-06-12,1,15.49
05301,1997-01-21,1,0.00
05302,1997-01-21,1,12.97
05302,1997-09-30,1,11.49
05302,1997-12-23,1,7.49
05303,1997-01-21,1,14.79
05303,1997-01-22,4,47.67
05303,1997-02-03,5,102.05
05303,1997-02-22,7,87.58
05303,1997-03-20,3,36.50
05303,1997-03-22,2,33.32
05303,1997-04-22,2,28.34
05303,1997-05-03,3,40.35
05303,1997-05-26,1,14.37
05303,1997-06-07,5,67.49
05303,1997-07-01,5,68.07
05303,1997-07-18,3,36.51
05303,1997-07-26,4,53.27
05303,1997-08-16,2,30.54
05303,1997-08-19,2,39.54
05303,1997-09-18,4,57.96
05303,1997-10-09,4,63.46
05303,1997-10-24,3,37.97
05303,1997-11-28,3,44.47
05303,1997-12-28,3,32.47
05303,1998-01-30,3,43.47
05303,1998-03-29,2,24.46
05303,1998-04-04,2,25.98
05303,1998-04-18,2,21.48
05303,1998-05-03,2,29.48
05303,1998-05-20,2,30.98
05303,1998-06-16,3,35.47
05304,1997-01-21,1,20.99
05305,1997-01-21,4,38.49
05306,1997-01-21,3,44.88
05307,1997-02-08,3,35.31
05307,1997-07-27,3,44.09
05307,1997-09-17,6,73.94
05307,1998-01-09,4,54.96
05308,1997-01-21,1,58.97
05308,1997-01-21,1,15.96
05309,1997-01-21,2,30.72
05309,1997-02-05,1,15.36
05310,1997-01-21,3,16.77
05311,1997-01-21,1,11.77
05311,1997-02-25,2,29.73
05311,1997-03-04,1,11.77
05311,1997-03-11,2,25.14
05311,1997-05-04,2,24.54
05311,1997-12-08,1,15.99
05312,1997-01-22,4,65.34
05313,1997-01-21,6,82.00
05314,1997-01-21,2,29.94
05315,1997-01-22,1,13.97
05316,1997-01-21,2,41.98
05317,1997-01-21,2,35.40
05318,1997-01-21,1,13.77
05319,1997-01-21,1,14.96
05320,1997-01-24,4,45.30
05320,1997-01-31,1,14.37
05320,1997-03-06,4,45.30
05320,1997-03-11,3,72.71
05320,1997-11-13,6,78.44
05321,1997-01-21,1,11.77
05322,1997-01-21,3,36.70
05323,1997-03-08,3,37.47
05323,1997-04-14,1,12.49
05324,1997-01-21,2,28.13
05325,1997-01-21,1,17.99
05325,1997-02-16,1,11.77
05326,1997-01-21,4,48.27
05326,1997-01-26,3,29.51
05326,1997-01-27,2,26.73
05326,1997-02-23,3,35.91
05326,1997-03-04,2,16.95
05327,1997-01-21,1,12.49
05328,1997-01-21,2,44.92
05329,1997-01-21,2,18.54
05330,1997-01-21,4,60.64
05331,1997-03-05,1,32.77
05331,1997-11-19,1,12.99
05332,1997-02-11,3,77.50
05332,1997-02-26,6,72.22
05332,1997-03-22,2,28.34
05332,1997-06-21,2,25.54
05332,1997-06-23,4,57.05
05332,1997-12-21,4,51.46
05332,1998-02-24,3,37.36
05332,1998-05-02,1,11.88
05333,1997-01-21,2,29.98
05333,1997-03-16,1,18.99
05333,1997-06-12,1,11.77
05333,1997-06-24,1,8.77
05333,1997-06-24,1,19.99
05333,1997-11-19,1,22.49
05334,1997-01-21,2,29.66
05334,1997-03-24,1,14.30
05335,1997-01-21,2,26.33
05335,1997-04-14,5,68.48
05336,1997-01-21,3,38.03
05336,1997-03-13,2,28.93
05336,1997-04-24,3,42.90
